Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
680;5600152922;"Revue du MAUSS";journal;"12474819";"Editions La Decouverte";No;No;0,105;Q4;15;21;186;695;5;178;0,01;33,10;21,74;0;0;France;Western Europe;"Editions La Decouverte";"2001-2024";"Philosophy (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
681;21101219681;"Zbornik Radova Filozofskog Fakulteta u Splitu";journal;"24595128, 18469426";"Filozofski Fakultet, Sveuciliste u Splitu";Yes;Yes;0,105;Q4;1;11;38;381;4;33;0,12;34,64;66,67;0;3;Croatia;Eastern Europe;"Filozofski Fakultet, Sveuciliste u Splitu";"2021-2024";"Literature and Literary Theory (Q3); History (Q4); Linguistics and Language (Q4); Philosophy (Q4)";"Arts and Humanities; Social Sciences"
682;5700158839;"Zeitschrift fur Semiotik";journal;"01706241";"Stauffenburg Verlag";No;No;0,105;Q4;6;0;48;0;4;48;0,11;0,00;0,00;0;0;Germany;Western Europe;"Stauffenburg Verlag";"2002-2023";"Literature and Literary Theory (Q3); Cultural Studies (Q4); Linguistics and Language (Q4); Philosophy (Q4)";"Arts and Humanities; Social Sciences"
683;21100406873;"Brill's Studies in Intellectual History";book series;"09208607, 22142517";"Brill Academic Publishers";No;No;0,104;Q4;11;36;100;4420;7;9;0,03;122,78;100,00;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2005-2025";"History (Q4); Philosophy (Q4); Religious Studies (Q4)";"Arts and Humanities"
684;19700182807;"Contagion: Journal of Violence, Mimesis, and Culture";journal;"10757201, 19301200";"Michigan State University";No;No;0,104;Q4;5;15;35;812;3;33;0,09;54,13;7,69;0;0;United States;Northern America;"Michigan State University";"2010-2024";"Literature and Literary Theory (Q3); Cultural Studies (Q4); Philosophy (Q4); Religious Studies (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
685;21101087238;"ESPES";journal;"13391119";"University of Presov Faculty of Arts";Yes;Yes;0,104;Q4;2;17;67;501;6;61;0,03;29,47;47,37;0;2;Slovakia;Eastern Europe;"University of Presov Faculty of Arts";"2021-2024";"Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); Arts and Humanities (miscellaneous) (Q4); Music (Q4); Philosophy (Q4)";"Arts and Humanities"
686;13187;"Ethics and Medicine";journal;"21688230, 0266688X";"Bioethics Press";No;No;0,104;Q4;11;0;12;0;0;9;0,00;0,00;0,00;0;0;United States;Northern America;"Bioethics Press";"1986-1996, 2000-2006, 2009-2021";"Health Policy (Q4); Philosophy (Q4); Religious Studies (Q4)";"Arts and Humanities; Medicine"
687;4700152630;"Frontiers of Philosophy in China";journal;"16733436, 1673355X";"Higher Education Press Limited Company";No;No;0,104;Q4;10;19;60;417;5;59;0,10;21,95;23,81;0;1;China;Asiatic Region;"Higher Education Press Limited Company";"2006-2024";"Philosophy (Q4)";"Arts and Humanities"
688;21101199905;"Kroatologija";journal;"18478050, 18489117";"University of Zagreb Faculty of Croatian Studies";Yes;Yes;0,104;Q4;2;24;68;769;7;64;0,10;32,04;32,14;0;4;Croatia;Eastern Europe;"University of Zagreb Faculty of Croatian Studies";"2019-2024";"Arts and Humanities (miscellaneous) (Q4); History (Q4); Philosophy (Q4)";"Arts and Humanities"
689;16000154719;"Liberte";journal;"00242020";"Collectif Liberte Inc";No;No;0,104;Q4;3;78;297;0;7;222;0,03;0,00;60,98;0;1;Canada;Northern America;"Collectif Liberte Inc";"2002-2024";"Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); Philosophy (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
690;21101197368;"Limite (Chile)";journal;"07185065";"Universidad de Tarapaca";No;Yes;0,104;Q4;2;25;61;1377;4;61;0,05;55,08;35,94;0;7;Chile;Latin America;"Universidad de Tarapaca";"2019-2025";"Philosophy (Q4); Psychology (miscellaneous) (Q4)";"Arts and Humanities; Psychology"
691;16100154731;"Partial Answers";journal;"15653668, 19369247";"Johns Hopkins University Press";No;No;0,104;Q4;15;17;46;780;9;46;0,18;45,88;11,11;0;1;United States;Northern America;"Johns Hopkins University Press";"2003-2025";"Literature and Literary Theory (Q3); Cultural Studies (Q4); Philosophy (Q4)";"Arts and Humanities; Social Sciences"
692;21100451643;"Philosophical Readings";journal;"20364989";"Ca Foscari University Department of Philosophy and Cultural Heritage";Yes;Yes;0,104;Q4;5;1;49;44;5;49;0,21;44,00;100,00;0;0;Italy;Western Europe;"Ca Foscari University Department of Philosophy and Cultural Heritage";"2015-2024";"Philosophy (Q4)";"Arts and Humanities"
693;21100239603;"Public Reason";journal;"20657285, 20658958";"Universitatea din Bucuresti";Yes;Yes;0,104;Q4;6;0;15;0;2;13;0,20;0,00;0,00;0;0;Romania;Eastern Europe;"Universitatea din Bucuresti";"2012-2022";"Philosophy (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
694;18612;"Renaissance and Reformation";journal;"0034429X";"Centre for Reformation and Renaissance Studies";No;No;0,104;Q4;9;11;122;590;16;91;0,05;53,64;45,45;0;3;Canada;Northern America;"Centre for Reformation and Renaissance Studies";"1968-1969, 1979, 1982, 1985, 1988, 2001-2024";"Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); History (Q4); History and Philosophy of Science (Q4); Music (Q4); Philosophy (Q4)";"Arts and Humanities"
695;21101155947;"Revista Electronica Iberoamericana";journal;"19880618";"UNIV CARLOSIII MADRID";Yes;Yes;0,104;Q4;1;33;42;896;4;32;0,10;27,15;21,74;0;17;Spain;Western Europe;"UNIV CARLOSIII MADRID";"2022-2024";"Arts and Humanities (miscellaneous) (Q4); History (Q4); Philosophy (Q4); Political Science and International Relations (Q4)";"Arts and Humanities; Social Sciences"
696;16100154740;"Russian Studies in Philosophy";journal;"15580431, 10611967";"M.E. Sharpe Inc.";No;No;0,104;Q4;5;0;78;0;10;69;0,12;0,00;0,00;0;0;United States;Northern America;"M.E. Sharpe Inc.";"1992-1995, 2002-2013, 2015-2022";"Philosophy (Q4)";"Arts and Humanities"
697;5700181417;"Tijdschrift voor Filosofie";journal;"0040750X";"Peeters Publishers";No;No;0,104;Q4;7;18;64;501;4;60;0,05;27,83;53,33;0;1;Belgium;Western Europe;"Peeters Publishers";"2002-2024";"Philosophy (Q4)";"Arts and Humanities"
698;5700169375;"Ultimate Reality and Meaning";journal;"0709549X";"University of Toronto Press";No;No;0,104;Q4;5;0;9;0;1;9;0,00;0,00;0,00;0;0;Canada;Northern America;"University of Toronto Press";"2002-2009, 2021";"Philosophy (Q4)";"Arts and Humanities"
699;19600157337;"Acta Comeniana";journal;"02315955";"Academy of Sciences of the Czech Republic";No;No;0,103;Q4;4;0;10;0;1;10;0,00;0,00;0,00;0;0;Czech Republic;Eastern Europe;"Academy of Sciences of the Czech Republic";"2005, 2007, 2009-2022";"Cultural Studies (Q4); Education (Q4); History (Q4); Philosophy (Q4); Religious Studies (Q4)";"Arts and Humanities; Social Sciences"
700;21100921168;"Argumenta Philosophica";journal;"24624993, 24625906";"Herder Editorial";No;No;0,103;Q4;2;0;32;0;1;29;0,05;0,00;0,00;0;0;Spain;Western Europe;"Herder Editorial";"2016-2023";"Visual Arts and Performing Arts (Q3); Anthropology (Q4); History and Philosophy of Science (Q4); Philosophy (Q4); Religious Studies (Q4)";"Arts and Humanities; Social Sciences"
701;21101047918;"Claridades";journal;"18896855, 19893787";"Universidad de Malaga";Yes;Yes;0,103;Q4;3;21;54;724;4;54;0,09;34,48;31,58;0;0;Spain;Western Europe;"Universidad de Malaga";"2019-2024";"Philosophy (Q4)";"Arts and Humanities"
702;19700173108;"Convivium";journal;"22552855, 00108235";"Universitat de Barcelona";Yes;Yes;0,103;Q4;4;5;48;332;3;46;0,06;66,40;14,29;0;0;Spain;Western Europe;"Universitat de Barcelona";"2009-2014, 2017-2018, 2021-2024";"Philosophy (Q4)";"Arts and Humanities"
703;19900192583;"Footprint";journal;"18751490, 18751504";"TU Delft";Yes;Yes;0,103;Q4;12;21;63;618;18;55;0,27;29,43;37,50;0;12;Netherlands;Western Europe;"TU Delft";"2007-2024";"Architecture (Q4); Philosophy (Q4)";"Arts and Humanities; Engineering"
704;21101119729;"Historica (Ostrava)";journal;"2695060X, 18037550";"University of Ostrava";Yes;Yes;0,103;Q4;2;10;28;443;4;27;0,21;44,30;30,00;0;2;Czech Republic;Eastern Europe;"University of Ostrava";"2019-2024";"Arts and Humanities (miscellaneous) (Q4); History (Q4); Philosophy (Q4)";"Arts and Humanities"
705;21101154267;"Humanitas Taiwanica";journal;"10152687";"National Taiwan University";No;No;0,103;Q4;0;0;10;0;0;10;0,00;0,00;0,00;0;0;Taiwan;Asiatic Region;"National Taiwan University";"2022";"Classics (Q3); Arts and Humanities (miscellaneous) (Q4); History (Q4); Philosophy (Q4)";"Arts and Humanities"
706;21100777279;"Kant Yearbook";journal;"18684599, 18684602";"Walter de Gruyter GmbH";No;No;0,103;Q4;4;5;19;146;5;19;0,38;29,20;0,00;0;0;Germany;Western Europe;"Walter de Gruyter GmbH";"2016-2024";"Philosophy (Q4)";"Arts and Humanities"
707;8000153148;"Kriterion";journal;"19815336, 0100512X";"Universidade de Minas Gerais";Yes;Yes;0,103;Q4;6;15;110;559;10;110;0,08;37,27;25,00;0;3;Brazil;Latin America;"Universidade de Minas Gerais";"2007-2024";"Philosophy (Q4)";"Arts and Humanities"
708;21101061966;"Kronos";journal;"18971555";"Fundacja Augusta hr. Cieszkowskiego";No;No;0,103;Q4;0;0;23;0;0;11;0,00;0,00;0,00;0;0;Poland;Eastern Europe;"Fundacja Augusta hr. Cieszkowskiego";"2019-2021, 2023";"Philosophy (Q4)";"Arts and Humanities"
709;21100406766;"Nag Hammadi and Manichaean Studies";book series;"09292470";"Brill Academic Publishers";No;No;0,103;Q4;11;0;114;0;10;12;0,20;0,00;0,00;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2005-2016, 2018-2023, 2025";"Classics (Q3); History (Q4); Philosophy (Q4); Religious Studies (Q4)";"Arts and Humanities"
710;5200152201;"Pensee";journal;"00314773";"Espaces Marx";No;No;0,103;Q4;4;0;36;0;5;34;0,00;0,00;0,00;0;0;France;Western Europe;"Espaces Marx";"1971, 1978, 2006-2021";"Philosophy (Q4); Political Science and International Relations (Q4)";"Arts and Humanities; Social Sciences"
711;21100239208;"Philosophie";journal;"02941805";"Les Editions de Minuit";No;No;0,103;Q4;3;13;53;468;3;44;0,03;36,00;38,46;1;0;France;Western Europe;"Les Editions de Minuit";"2011-2024";"Philosophy (Q4)";"Arts and Humanities"
712;21101021432;"Polemos";journal;"22819517";"Donzelli Editore Srl";No;No;0,103;Q4;2;0;12;0;0;11;0,00;0,00;0,00;0;0;Italy;Western Europe;"Donzelli Editore Srl";"2020, 2023";"Philosophy (Q4)";"Arts and Humanities"
713;21100268262;"Prakseologia";journal;"00794872";"Polska Akademia Nauk";No;No;0,103;Q4;4;0;12;0;0;11;0,00;0,00;0,00;0;0;Poland;Eastern Europe;"Polska Akademia Nauk";"2012-2021";"Business, Management and Accounting (miscellaneous) (Q4); Philosophy (Q4)";"Arts and Humanities; Business, Management and Accounting"
714;16000154763;"Raritan";journal;"02751607";"Raritan";No;No;0,103;Q4;11;28;114;0;6;111;0,05;0,00;28,57;0;2;United States;Northern America;"Raritan";"2002-2024";"Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); Philosophy (Q4)";"Arts and Humanities"
715;21101039064;"Revue Francaise d'Ethique Appliquee";journal;"24945757, 24270687";"ERES";No;No;0,103;Q4;2;0;68;0;8;63;0,09;0,00;0,00;0;0;France;Western Europe;"ERES";"2019-2023";"Philosophy (Q4)";"Arts and Humanities"
716;21100244202;"Revue Roumaine de Philosophie";journal;"12205400";"Publishing House of the Romanian Academy";No;No;0,103;Q4;4;35;72;1097;2;71;0,04;31,34;9,38;0;1;Romania;Eastern Europe;"Publishing House of the Romanian Academy";"2013-2024";"Philosophy (Q4)";"Arts and Humanities"
717;21100777367;"Studia Poliana";journal;"23871830";"Servicio de Publicaciones de la Universidad de Navarra";Yes;No;0,103;Q4;3;10;28;238;2;26;0,10;23,80;10,00;0;0;Spain;Western Europe;"Servicio de Publicaciones de la Universidad de Navarra";"2015-2024";"Philosophy (Q4)";"Arts and Humanities"
718;21101094996;"Vesper";journal;"27047598";"Quodlibet";No;No;0,103;Q4;2;53;150;916;6;148;0,05;17,28;29,69;0;16;Italy;Western Europe;"Quodlibet";"2019-2024";"Visual Arts and Performing Arts (Q3); Architecture (Q4); Philosophy (Q4)";"Arts and Humanities; Engineering"
719;21101075057;"Archivo Teologico Granadino";journal;"26954397, 02101629";"Universidad Loyola Andalucia";Yes;Yes;0,102;Q4;2;7;22;350;3;19;0,12;50,00;16,67;0;1;Spain;Western Europe;"Universidad Loyola Andalucia";"2019-2024";"Philosophy (Q4); Religious Studies (Q4)";"Arts and Humanities"
720;20000195096;"Bruniana e Campanelliana";journal;"11253819, 17240441";"Fabrizio Serra Editore Srl";No;No;0,102;Q4;5;4;89;55;3;85;0,04;13,75;0,00;0;0;Italy;Western Europe;"Fabrizio Serra Editore Srl";"2011-2024";"History (Q4); Philosophy (Q4)";"Arts and Humanities"
721;21101121583;"Classics Ireland";journal;"07919417";"Classical Association of Ireland";No;No;0,102;Q4;2;0;15;0;0;14;0,00;0,00;0,00;0;0;Ireland;Western Europe;"Classical Association of Ireland";"2019, 2021-2023";"Classics (Q3); Literature and Literary Theory (Q3); Archeology (arts and humanities) (Q4); History (Q4); Linguistics and Language (Q4); Philosophy (Q4)";"Arts and Humanities; Social Sciences"
722;21101224876;"Distinctio";journal;"29390826, 29392764";"Hegel Society";No;No;0,102;Q4;0;7;25;99;0;20;0,00;14,14;14,29;0;0;Croatia;Eastern Europe;"Hegel Society";"2022-2024";"Philosophy (Q4)";"Arts and Humanities"
723;21100833035;"Documenti e Studi sulla Tradizione Filosofica Medievale";journal;"11225750";"SISMEL Edizioni del Galluzzo";No;No;0,102;Q4;6;8;18;150;1;15;0,11;18,75;25,00;0;0;Italy;Western Europe;"SISMEL Edizioni del Galluzzo";"2015-2022, 2024";"History (Q4); Philosophy (Q4)";"Arts and Humanities"
724;16800154744;"Erasmus of Rotterdam Society Yearbook";journal;"18749275, 02762854";"Brill Academic Publishers";No;No;0,102;Q4;7;10;27;626;0;20;0,00;62,60;10,00;0;1;Netherlands;Western Europe;"Brill Academic Publishers";"1981-1984, 1986-1987, 1989, 1991, 1996-2008, 2010, 2012, 2014-2024";"History (Q4); Philosophy (Q4)";"Arts and Humanities"
725;5800197657;"Hume Studies";journal;"19479921, 03197336";"";No;No;0,102;Q4;23;15;24;1174;6;20;0,25;78,27;21,43;0;0;United States;Northern America;"";"1996-2020, 2022-2024";"Philosophy (Q4)";"Arts and Humanities"
726;21100438078;"International Studies in the History of Rhetoric";book series;"18751148";"Brill Academic Publishers";No;No;0,102;Q4;4;1;17;741;0;13;0,00;741,00;0,00;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2009-2010, 2012-2013, 2015, 2017-2021, 2023-2024";"Literature and Literary Theory (Q3); History (Q4); Linguistics and Language (Q4); Philosophy (Q4)";"Arts and Humanities; Social Sciences"
727;21101262972;"Journal of East Asian Cultures";journal;"27862976, 20609655";"Eotvos Lorand Tudomanyegyetem";Yes;Yes;0,102;Q4;1;13;21;472;1;19;0,05;36,31;33,33;0;5;Hungary;Eastern Europe;"Eotvos Lorand Tudomanyegyetem";"2023-2025";"History (Q4); Linguistics and Language (Q4); Philosophy (Q4); Religious Studies (Q4)";"Arts and Humanities; Social Sciences"
728;21101032316;"Kyiv-Mohyla Humanities Journal";journal;"23134895";"National University of Kyiv-Mohyla Academy";Yes;Yes;0,102;Q4;4;13;36;348;10;33;0,39;26,77;73,33;0;4;Ukraine;Eastern Europe;"National University of Kyiv-Mohyla Academy";"2019-2024";"Literature and Literary Theory (Q3); History (Q4); Philosophy (Q4)";"Arts and Humanities"
729;21100235604;"Leibniz Review";journal;"15241556, 21539162";"Philosophy Documentation Center";No;No;0,102;Q4;7;0;20;0;3;18;0,06;0,00;0,00;0;0;United States;Northern America;"Philosophy Documentation Center";"2008-2012, 2014-2023";"Philosophy (Q4)";"Arts and Humanities"
730;15921;"Lias";journal;"20334753, 20335016";"Peeters Publishers";No;No;0,102;Q4;8;0;14;0;0;14;0,00;0,00;0,00;0;0;Belgium;Western Europe;"Peeters Publishers";"1974, 1983, 1989, 2002-2007, 2010-2022";"Literature and Literary Theory (Q3); History (Q4); Philosophy (Q4)";"Arts and Humanities"
731;21101190209;"Mediaeval Sophia";journal;"19701950";"Officina di Studi Medievali";Yes;Yes;0,102;Q4;1;7;23;53;1;17;0,00;7,57;71,43;0;1;Italy;Western Europe;"Officina di Studi Medievali";"2019-2024";"Archeology (Q4); Archeology (arts and humanities) (Q4); History (Q4); History and Philosophy of Science (Q4); Philosophy (Q4)";"Arts and Humanities; Social Sciences"
732;21101039070;"Montesquieu.it";journal;"24214124";"Dipartimento di Filosofia e Comunicazione";Yes;Yes;0,102;Q4;1;7;22;176;0;20;0,00;25,14;20,00;0;1;Italy;Western Europe;"Dipartimento di Filosofia e Comunicazione";"2019-2024";"History (Q4); Law (Q4); Philosophy (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
733;21101201998;"Paradigmi";journal;"2035357X, 11203404";"Societa Editrice Il Mulino";No;No;0,102;Q4;1;22;74;766;6;68;0,08;34,82;36,36;0;1;Italy;Western Europe;"Societa Editrice Il Mulino";"2022-2024";"Philosophy (Q4)";"Arts and Humanities"
734;21101248532;"Philotheos";journal;"26200163, 14513455";"Gnomon Center for the Humanities";No;No;0,102;Q4;3;0;17;0;0;17;0,00;0,00;0,00;0;0;United States;Northern America;"Gnomon Center for the Humanities";"2019-2022";"Philosophy (Q4); Religious Studies (Q4)";"Arts and Humanities"
735;21100270200;"Principia";journal;"08675392, 20843887";"Komitet Slowianoznawstwa PAN";No;No;0,102;Q4;2;0;20;0;0;20;0,00;0,00;0,00;0;0;Poland;Eastern Europe;"Komitet Slowianoznawstwa PAN";"2011-2012, 2017-2023";"Philosophy (Q4)";"Arts and Humanities"
736;21100301416;"Proceedings of the Boston Area Colloquium in Ancient Philosophy";book series;"22134417, 1059986X";"Brill Academic Publishers";No;No;0,102;Q4;9;0;29;0;2;17;0,05;0,00;0,00;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2007-2009, 2011-2021, 2023";"Classics (Q3); Philosophy (Q4)";"Arts and Humanities"
737;5800209165;"Prolegomena";journal;"13334395";"Society for the Advancement of Philosophy";Yes;Yes;0,102;Q4;6;12;34;395;2;31;0,10;32,92;25,00;0;0;Croatia;Eastern Europe;"Society for the Advancement of Philosophy";"2008-2024";"Philosophy (Q4)";"Arts and Humanities"
738;21101122878;"Revista de Comunicacao e Linguagens";journal;"21837198";"The Institute of Communication of NOVA, ICNOVA of  the Universidade NOVA from Lisbon";No;Yes;0,102;Q4;2;14;64;460;1;58;0,00;32,86;73,68;0;0;Portugal;Western Europe;"The Institute of Communication of NOVA, ICNOVA of  the Universidade NOVA from Lisbon";"2019-2024";"Literature and Literary Theory (Q3); Arts and Humanities (miscellaneous) (Q4); Philosophy (Q4); Visual Arts and Performing Arts (Q4)";"Arts and Humanities"
739;27135;"Rivista di Filosofia";journal;"00356239, 26121042";"Societa Editrice Il Mulino";No;No;0,102;Q4;3;28;64;920;6;62;0,13;32,86;25,64;0;0;Italy;Western Europe;"Societa Editrice Il Mulino";"1971, 1976, 1980, 1982, 2016-2024";"Philosophy (Q4)";"Arts and Humanities"
740;21100455736;"Texts and Studies in Eastern Christianity";book series;"22130039";"Brill Academic Publishers";No;No;0,102;Q4;6;20;70;2656;7;32;0,13;132,80;100,00;0;2;Netherlands;Western Europe;"Brill Academic Publishers";"2012, 2014-2025";"Cultural Studies (Q4); History (Q4); Philosophy (Q4); Religious Studies (Q4)";"Arts and Humanities; Social Sciences"
